Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_rate,Day,Month,Virality_Score
Post_4535,2023-11-23,YouTube,1,Post,Australia,1007963,55761,11552,36476,High,0.102969057395956,Thursday,11,0.03395005570640986
Post_4536,2022-11-29,Twitter,1,Tweet,India,1745217,395015,1527,1127,High,0.22786220853911004,Tuesday,11,0.09101573042206212
Post_4537,2022-10-29,Instagram,1,Live Stream,UK,4569333,417157,69945,1610,Low,0.10695477873904134,Saturday,10,0.04271144169181804
Post_4538,2023-04-22,YouTube,1,Reel,India,1590502,132452,45282,37835,Low,0.135535195806104,Saturday,4,0.04945646091611328
Post_4539,2022-02-09,Twitter,1,Video,Brazil,29712,153744,3574,22830,Low,6.063139472267097,Wednesday,2,2.2715805061927843
Post_4540,2022-05-20,TikTok,1,Tweet,India,3053697,307679,89535,42890,High,0.1441216990421774,Friday,5,0.054839625542416295
Post_4541,2022-11-11,Instagram,1,Tweet,Brazil,4635805,171261,93859,29778,Low,0.0636131157371805,Friday,11,0.024160550325132313
Post_4542,2023-08-31,YouTube,1,Tweet,Germany,369125,492042,88337,10110,Medium,1.5996992888587878,Thursday,8,0.6344018963765663
Post_4543,2022-06-15,Instagram,1,Reel,USA,74324,31018,63255,35276,Low,1.7430305150422474,Wednesday,6,0.6022872827081427
Post_4544,2022-07-06,YouTube,1,Post,USA,2756021,38709,18178,42840,Low,0.036185137921663155,Wednesday,7,0.011365225446395366
Post_4545,2023-03-24,Twitter,1,Reel,India,3660291,150358,60232,44168,Low,0.06960047712053495,Friday,3,0.025426830817549755
Post_4546,2022-09-27,YouTube,1,Live Stream,Brazil,4035023,480450,83498,1828,High,0.1402163011214558,Tuesday,9,0.05599591377793882
Post_4547,2022-02-05,YouTube,1,Tweet,Australia,1437126,183879,97221,43534,Low,0.22589111880238755,Saturday,2,0.08429796691452246
Post_4548,2022-08-11,Instagram,1,Tweet,UK,50612,269736,42711,6981,Low,6.311309570852762,Thursday,8,2.4969374851813804
Post_4549,2023-07-04,YouTube,1,Shorts,Germany,2361090,41277,67669,9127,High,0.050007835364175024,Tuesday,7,0.019230016644854707
Post_4550,2022-06-11,YouTube,1,Tweet,Brazil,3493327,206084,162,1310,Low,0.05941499321420526,Saturday,6,0.023690997149708574
Post_4551,2022-09-24,TikTok,1,Live Stream,USA,4838253,266199,59910,11768,Low,0.06983450431385048,Saturday,9,0.027447345147101652
Post_4552,2023-07-03,Twitter,1,Post,India,199923,120835,10819,11318,Medium,0.7151353271009339,Monday,7,0.2747317717321168
Post_4553,2023-06-08,TikTok,1,Tweet,UK,3650766,233944,90849,43814,Medium,0.10096702993289627,Thursday,6,0.03798654857638096
Post_4554,2022-03-15,TikTok,1,Reel,UK,4573261,366527,58722,44114,Medium,0.10263201684749679,Tuesday,3,0.03912359255244781
Post_4555,2022-09-30,Twitter,1,Video,Australia,1312128,143980,37304,38740,High,0.1676848600136572,Friday,9,0.061169032289532736
Post_4556,2022-01-09,YouTube,1,Shorts,Japan,338935,355832,51514,9529,High,1.2299555962057622,Sunday,1,0.48635933143523097
Post_4557,2023-06-08,Instagram,1,Video,India,808212,283585,28197,42085,Medium,0.4378393292848906,Thursday,6,0.16472138498314798
Post_4558,2022-01-06,YouTube,1,Live Stream,India,2927977,443197,69420,23401,Medium,0.1830676948623572,Thursday,1,0.07162863642713041
Post_4559,2022-05-25,TikTok,1,Reel,India,3991596,263367,65801,20748,Low,0.08766318034189832,Wednesday,5,0.03402568797042587
Post_4560,2022-01-05,YouTube,1,Live Stream,Australia,4929171,127973,68499,1241,Medium,0.04011080159320908,Wednesday,1,0.01599396734258154
Post_4561,2023-07-13,YouTube,1,Live Stream,USA,2621315,282274,42011,41299,High,0.13946587876695477,Thursday,7,0.05263533760726963
Post_4562,2022-03-20,TikTok,1,Shorts,Canada,2106161,458518,62036,19006,Medium,0.2561817448903479,Sunday,3,0.10066789765834616
Post_4563,2022-07-12,TikTok,1,Shorts,USA,1577238,400151,87336,31218,Medium,0.328869200463088,Tuesday,7,0.12758911464217831
Post_4564,2022-10-21,TikTok,1,Live Stream,UK,2156983,283478,46690,49938,Low,0.1762211385068867,Friday,10,0.06585809902071552
Post_4565,2023-05-27,Instagram,1,Shorts,Australia,2047644,237289,24803,5008,High,0.130442596466964,Saturday,5,0.05168789105918803
Post_4566,2023-08-31,Twitter,1,Live Stream,Brazil,752438,199061,32859,21330,High,0.33657258139541063,Thursday,8,0.12895946244075926
Post_4567,2023-01-30,Instagram,1,Reel,USA,1011802,337782,88350,32967,Medium,0.4537439143231581,Monday,1,0.17498107337206292
Post_4568,2023-12-01,Twitter,1,Video,USA,1122719,48060,58549,25881,High,0.11800815698318101,Friday,12,0.04259284825499524
Post_4569,2022-08-03,TikTok,1,Reel,UK,2813260,260597,64519,46775,High,0.1321921898438111,Wednesday,8,0.04955155229164742
Post_4570,2022-11-05,TikTok,1,Video,UK,3978999,19200,44821,24372,Medium,0.022214883693109748,Saturday,11,0.007660921754441256
Post_4571,2022-06-20,Instagram,1,Shorts,India,4755630,369132,72628,1581,Low,0.0932244518602162,Monday,6,0.03722329113072296
Post_4572,2023-03-04,TikTok,1,Video,USA,5679,95171,63079,40180,Medium,34.9410107413277,Saturday,3,12.561366437753126
Post_4573,2022-03-25,YouTube,1,Shorts,Australia,354097,313064,85802,10849,Low,1.157069955407699,Friday,3,0.4567002826909011
Post_4574,2022-02-05,YouTube,1,Live Stream,India,4159829,263829,77015,8741,High,0.08403831022861757,Saturday,2,0.03319506643181727
Post_4575,2023-12-19,Instagram,1,Shorts,Germany,2936409,161409,1809,5457,Low,0.05744261102591635,Tuesday,12,0.022605365941869817
Post_4576,2022-03-20,Instagram,1,Reel,Germany,2748383,325417,19117,11624,High,0.12958819786034187,Sunday,3,0.050989399948988184
Post_4577,2023-09-23,Instagram,1,Shorts,Australia,2763379,424976,27036,13761,Low,0.16855197929780896,Saturday,9,0.0664248371287471
Post_4578,2023-10-24,YouTube,1,Video,UK,4749326,339397,81612,44880,High,0.0980958140165573,Tuesday,10,0.03734837322180032
Post_4579,2023-04-11,Twitter,1,Video,USA,2992211,95547,23448,33090,Medium,0.05082696374019078,Tuesday,4,0.018119043075505038
Post_4580,2022-09-02,TikTok,1,Live Stream,Brazil,4379134,77485,88805,39157,Medium,0.04691498364745176,Friday,9,0.016977649005488298
Post_4581,2023-10-15,YouTube,1,Shorts,Australia,4747855,269782,51923,2531,Medium,0.06829104932648533,Sunday,10,0.02720980316374447
Post_4582,2022-04-19,YouTube,1,Tweet,Canada,3261233,113979,8547,35128,Medium,0.048341838807592095,Tuesday,4,0.017182458291081934
Post_4583,2023-07-13,TikTok,1,Post,Japan,3508531,412551,11271,34686,Low,0.13068375339992722,Thursday,7,0.050296263592939615
Post_4584,2022-04-08,Instagram,1,Post,Brazil,552118,440910,55306,15939,Medium,0.9276187336764967,Friday,4,0.36527372771762556
Post_4585,2022-11-25,TikTok,1,Live Stream,UK,2683552,210072,24960,35150,Medium,0.10068073955712428,Friday,11,0.03765263352452272
Post_4586,2023-09-29,TikTok,1,Reel,India,4099779,9695,81909,2348,Low,0.02291635719876608,Friday,9,0.00905200012000647
Post_4587,2023-06-22,Instagram,1,Reel,Australia,4796690,426637,78236,41106,Medium,0.1138241162134722,Thursday,6,0.04381571458651696
Post_4588,2023-02-06,TikTok,1,Live Stream,Australia,4292584,56812,1813,7614,Low,0.015431031751504455,Monday,2,0.005817661343377323
Post_4589,2022-12-25,Instagram,1,Reel,USA,27994,441518,38281,10867,High,17.527541616060585,Sunday,12,6.9333785811245265
Post_4590,2023-08-03,YouTube,1,Reel,Canada,4907437,164649,80863,15435,Low,0.05317378501242095,Thursday,8,0.02064046874162623
Post_4591,2023-03-08,YouTube,1,Tweet,UK,3285959,374420,82214,2020,Low,0.13957995215399827,Wednesday,3,0.05570903349676609
Post_4592,2022-08-12,Twitter,1,Reel,Australia,4839425,16246,88253,3964,Low,0.02241237337080335,Friday,8,0.008801128233209526
Post_4593,2023-08-12,YouTube,1,Live Stream,USA,2438444,429712,74676,42454,Low,0.22425858457278494,Saturday,8,0.08622137723892778
Post_4594,2022-10-19,YouTube,1,Post,Canada,1186804,210681,58049,2339,High,0.22840249948601454,Wednesday,10,0.09096683192843975
Post_4595,2023-12-20,YouTube,1,Live Stream,Brazil,1333176,495538,73212,49846,Low,0.4640017522067604,Wednesday,12,0.17812291850438353
Post_4596,2023-02-27,Twitter,1,Shorts,Australia,4631125,42569,52242,7834,Low,0.02216416097600475,Monday,2,0.008527344867607764
Post_4597,2022-12-21,Instagram,1,Post,UK,3291531,119950,87148,35630,Low,0.07374319123836294,Wednesday,12,0.02733232650702667
Post_4598,2022-06-08,Twitter,1,Tweet,Germany,3628910,263811,70589,13708,Low,0.09592632498463725,Wednesday,6,0.03761504143117355
Post_4599,2022-02-23,YouTube,1,Post,USA,839571,217743,99857,21632,High,0.4040539751849456,Wednesday,2,0.15646848211765296
Post_4600,2022-02-09,YouTube,1,Reel,Canada,2921498,121852,83407,40201,Low,0.08401854117305574,Wednesday,2,0.030855335173941588
Post_4601,2022-07-21,YouTube,1,Live Stream,Japan,2295646,440661,91268,5980,High,0.2343170506254013,Thursday,7,0.09320583400053843
Post_4602,2022-10-20,Instagram,1,Reel,Germany,4885418,32889,49069,12821,Low,0.019400387029318678,Thursday,10,0.0072352867246978664
Post_4603,2022-10-11,Twitter,1,Tweet,India,3777754,202276,35884,41913,High,0.0741374372179872,Tuesday,10,0.02743603739152947
Post_4604,2022-07-15,YouTube,1,Post,UK,2618635,234407,36601,27278,High,0.11390896402133173,Friday,7,0.043480210109465435
Post_4605,2023-08-25,YouTube,1,Live Stream,UK,3635998,477287,87839,13330,Low,0.15909139663993216,Friday,8,0.06290333493032725
Post_4606,2023-04-11,Instagram,1,Post,Brazil,4538803,37888,31285,41134,Low,0.02430310370377388,Tuesday,4,0.007908693106971156
Post_4607,2023-10-23,Instagram,1,Shorts,Australia,1175078,42905,98581,20024,Medium,0.13744619506109382,Monday,10,0.05157036383967703
Post_4608,2023-11-01,TikTok,1,Live Stream,Canada,2317796,452942,67692,9904,High,0.2288976251576929,Wednesday,11,0.09070444508489962
Post_4609,2022-02-23,TikTok,1,Post,UK,2344865,398034,18988,6493,High,0.1806138093237777,Wednesday,2,0.07169171786009004
Post_4610,2022-09-20,Instagram,1,Video,USA,788460,65933,20908,11908,Low,0.1252428785226898,Tuesday,9,0.04707657966161885
Post_4611,2023-06-22,TikTok,1,Tweet,Canada,705892,101699,448,9268,High,0.15783575957795243,Thursday,6,0.06050840638511274
Post_4612,2022-05-06,YouTube,1,Live Stream,Canada,2676709,419849,21229,35123,Medium,0.17790540548113373,Friday,5,0.06853782013659311
Post_4613,2023-11-18,TikTok,1,Post,USA,2045200,134618,68044,2299,Low,0.10021562683356151,Saturday,11,0.03986143164482692
Post_4614,2023-11-10,YouTube,1,Live Stream,USA,4311581,74005,74174,9589,High,0.03659168179839368,Friday,11,0.014191870685022503
Post_4615,2022-09-02,YouTube,1,Tweet,USA,811324,125535,79606,32458,Low,0.2928534099817089,Friday,9,0.10914012157904857
Post_4616,2022-12-28,TikTok,1,Live Stream,Brazil,2365962,466145,84706,38723,Low,0.2491899700840504,Wednesday,12,0.09640264721073288
Post_4617,2023-08-16,Twitter,1,Tweet,UK,4585788,431040,84174,8471,High,0.11419738548751054,Wednesday,8,0.04530950842036309
Post_4618,2023-04-17,YouTube,1,Video,USA,4242961,439654,97036,27828,High,0.13304812370417735,Monday,4,0.05190752401447951
Post_4619,2022-10-28,Twitter,1,Video,Australia,4032099,215854,31543,32321,High,0.06937280061823879,Friday,10,0.026145935404859853
Post_4620,2022-08-13,Twitter,1,Video,Australia,1111912,478722,68409,1972,Medium,0.49383674247602327,Saturday,8,0.19717999266128977
Post_4621,2023-12-26,Instagram,1,Reel,India,4461089,251802,50220,49414,Medium,0.07877807414288306,Tuesday,12,0.029295896136571138
Post_4622,2022-04-26,YouTube,1,Post,India,4645972,426458,75602,34866,Low,0.11556806627332235,Tuesday,4,0.04472631346034802
Post_4623,2022-11-07,TikTok,1,Shorts,Brazil,3752649,415112,30531,31028,Low,0.1270225379458617,Monday,11,0.04915535665605816
Post_4624,2023-05-04,Instagram,1,Video,Japan,1984418,214222,75144,10982,Low,0.15135319272451672,Thursday,5,0.059434453829787876
Post_4625,2022-06-06,Instagram,1,Video,UK,1766643,372453,31196,35447,Low,0.2485482352688121,Monday,6,0.09540637242498909
Post_4626,2023-08-07,TikTok,1,Tweet,UK,2056923,397189,60950,27927,High,0.23630733868015477,Monday,8,0.09180752026206133
Post_4627,2023-11-15,YouTube,1,Reel,Australia,1263445,463074,99903,34170,Low,0.47263394924195357,Wednesday,11,0.18364455912208288
Post_4628,2022-02-19,Twitter,1,Post,Japan,167630,2305,23748,738,Medium,0.15982222752490605,Saturday,2,0.06304838036151048
Post_4629,2023-03-26,YouTube,1,Shorts,India,4789012,74240,22761,43777,High,0.02939604244048668,Sunday,3,0.009930190193718455
Post_4630,2022-09-10,Twitter,1,Post,Australia,2751747,157563,96955,49493,High,0.11047927007824485,Saturday,9,0.04059450232888417
Post_4631,2022-09-09,TikTok,1,Tweet,USA,3557778,190476,98406,43225,High,0.0933467461994537,Friday,9,0.03490881106128601
Post_4632,2022-08-17,YouTube,1,Live Stream,India,222005,489558,26045,37407,High,2.4909799328843945,Wednesday,8,0.9626927321456724
Post_4633,2023-04-27,Twitter,1,Video,Germany,2768780,88156,68849,36985,Medium,0.07006334920073101,Thursday,4,0.02535376591856341
Post_4634,2022-01-11,Instagram,1,Post,USA,4818440,212639,24551,26488,Medium,0.054722690331310546,Tuesday,1,0.020789633159279768
Post_4635,2023-05-03,Twitter,1,Reel,UK,3468794,497381,12068,13122,Low,0.15064918816164927,Wednesday,5,0.05950310107778093
Post_4636,2023-11-09,TikTok,1,Shorts,Canada,3508583,426856,29746,3883,Low,0.1312452919027425,Thursday,11,0.05227677384288758
Post_4637,2023-06-16,YouTube,1,Reel,India,686780,177626,13437,6268,Low,0.28732781968024695,Friday,6,0.11310579807216287
Post_4638,2023-07-05,YouTube,1,Shorts,India,670658,197098,52298,47586,Medium,0.44282182572935835,Wednesday,7,0.16293789084749605
Post_4639,2022-03-29,YouTube,1,Shorts,UK,4786577,393842,27939,12035,Low,0.09063178133350827,Tuesday,3,0.03574984796024383
Post_4640,2022-04-11,Twitter,1,Post,USA,4221706,126346,6521,35253,Low,0.03982276359367516,Monday,4,0.014259022300463367
Post_4641,2022-06-10,Twitter,1,Video,Australia,3884895,376159,19114,37055,High,0.11128434616637001,Friday,6,0.042606093600985356
Post_4642,2022-07-26,Instagram,1,Video,UK,4690084,461297,95691,23649,High,0.12380098096324074,Tuesday,7,0.04851192430668619
Post_4643,2023-09-12,TikTok,1,Live Stream,Germany,3029888,257416,52387,39227,Low,0.1151956771999493,Tuesday,9,0.04348893424443412
Post_4644,2022-07-05,Instagram,1,Reel,USA,2364901,441370,86968,28414,Medium,0.23542296273712937,Tuesday,7,0.09176620924089422
Post_4645,2023-07-28,Twitter,1,Post,Japan,868961,332677,526,46355,High,0.43679520714968795,Friday,7,0.16404901946117262
Post_4646,2023-09-24,Instagram,1,Video,USA,1740910,368932,89995,40782,High,0.28703896238174287,Sunday,9,0.1101304490180423
Post_4647,2023-11-17,YouTube,1,Video,Canada,4250935,11456,50483,36048,Low,0.023050693553300628,Friday,11,0.007524274071468984
Post_4648,2023-08-17,Twitter,1,Shorts,Australia,4727865,169770,85465,6929,Medium,0.055450821882604515,Thursday,8,0.02188721547675325
Post_4649,2023-08-02,Twitter,1,Live Stream,Australia,285049,116295,82961,35842,High,0.8247634617206164,Wednesday,8,0.3047574276703303
Post_4650,2023-08-05,TikTok,1,Reel,UK,1809827,497948,51602,37638,Low,0.32444427008769344,Saturday,8,0.12561841546180932
Post_4651,2022-12-05,YouTube,1,Shorts,Brazil,218929,180079,78182,49745,Medium,1.406876201873667,Monday,12,0.5173065240329057
Post_4652,2022-12-15,TikTok,1,Video,Japan,2658932,195235,20907,6665,High,0.08379567435346222,Thursday,12,0.033016940636315634
Post_4653,2023-11-14,Twitter,1,Post,Japan,3040145,119414,932,3014,High,0.040577011951732564,Tuesday,11,0.016032524764443806
Post_4654,2022-12-04,Twitter,1,Reel,Germany,3295406,452982,11731,12475,High,0.1448040089749184,Sunday,12,0.05716448898861021
Post_4655,2022-02-07,YouTube,1,Post,UK,848990,487241,30833,12572,High,0.6250320969622728,Monday,2,0.2470512020165138
Post_4656,2022-11-21,TikTok,1,Video,Australia,1146688,458464,62608,45618,Low,0.4941972009823073,Monday,11,0.18972240051347883
Post_4657,2022-04-09,TikTok,1,Tweet,USA,368570,216371,473,30193,High,0.670258024255908,Saturday,4,0.2517193477494099
Post_4658,2023-03-05,Twitter,1,Shorts,USA,1158983,361379,82699,10760,High,0.392445790835586,Sunday,3,0.15512151601878543
Post_4659,2023-07-10,YouTube,1,Post,Australia,3117939,402589,59229,903,Medium,0.14840604643002958,Monday,7,0.05930449569411076
Post_4660,2023-02-03,Instagram,1,Post,Australia,3498488,89978,29892,34882,High,0.04423396621626257,Friday,2,0.01569946788441178
Post_4661,2023-01-13,TikTok,1,Post,Germany,1405472,99945,45962,28980,High,0.12443293071651373,Friday,1,0.04564929077206804
Post_4662,2023-03-08,YouTube,1,Shorts,Australia,1405285,488073,4853,39718,Medium,0.3790291649024931,Wednesday,3,0.14595900475704218
Post_4663,2023-01-17,YouTube,1,Post,Germany,1547318,226191,9881,32443,Low,0.17353575670935129,Tuesday,1,0.0652208531148736
Post_4664,2023-08-26,Twitter,1,Video,Japan,4895023,417022,71997,44381,Medium,0.10896782303167932,Saturday,8,0.041773818018832606
Post_4665,2022-04-10,YouTube,1,Live Stream,UK,3089984,392093,33020,32711,Low,0.14816387398769704,Sunday,4,0.05714832180360805
Post_4666,2022-05-03,Twitter,1,Tweet,Germany,4945393,876,25541,16000,Medium,0.008577073652184974,Tuesday,5,0.0027837625846924606
Post_4667,2022-06-14,YouTube,1,Tweet,Australia,2185895,132996,98545,44058,Medium,0.12608062143881568,Tuesday,6,0.046401130886890726
Post_4668,2022-05-27,Instagram,1,Reel,Japan,207495,134074,74441,37754,Medium,1.1868671534253838,Friday,5,0.4383565869057086
Post_4669,2022-08-06,TikTok,1,Post,India,4546518,220008,9171,8949,Low,0.052375906133001124,Saturday,8,0.02055669855480612
Post_4670,2023-11-30,YouTube,1,Tweet,Japan,635257,459877,99368,20983,Medium,0.9133752166446021,Thursday,11,0.3587439414284298
Post_4671,2022-03-30,Instagram,1,Post,Germany,1164811,273820,45278,33006,Medium,0.3022842332361216,Wednesday,3,0.11524650780255337
Post_4672,2022-06-30,Twitter,1,Tweet,USA,4409288,179602,85822,39078,Low,0.06905922225992042,Thursday,6,0.02585115782865624
Post_4673,2023-04-09,Instagram,1,Video,UK,1690987,321050,55297,24685,Medium,0.23715853522232874,Sunday,4,0.0919438174273368
Post_4674,2022-05-09,TikTok,1,Video,Brazil,1943478,348357,94530,2482,High,0.22916081375760364,Monday,5,0.0914089071242381
Post_4675,2023-10-10,Twitter,1,Shorts,Canada,2481934,156815,67643,3623,High,0.09189648072833524,Tuesday,10,0.03646664254569219
Post_4676,2023-01-25,TikTok,1,Tweet,USA,4601601,184910,67509,1637,Medium,0.055210349615275205,Wednesday,1,0.02201299069606426
Post_4677,2022-11-30,TikTok,1,Shorts,Australia,2366043,87673,4121,25516,Low,0.04958067118813986,Wednesday,11,0.017675418409555534
Post_4678,2022-08-10,TikTok,1,Tweet,UK,3048931,400764,81551,1571,Low,0.15870677296403232,Wednesday,8,0.06337965667310937
Post_4679,2023-04-29,Twitter,1,Video,India,711095,185937,90904,25280,Low,0.4248672821493612,Saturday,4,0.16283675177015727
Post_4680,2023-04-01,TikTok,1,Video,Canada,3991932,471738,76124,24497,Medium,0.14337894533273612,Saturday,4,0.05612425261752956
Post_4681,2023-04-20,Instagram,1,Video,Canada,4309722,32734,77691,11883,High,0.02837955673242961,Thursday,4,0.010800371810525133
Post_4682,2023-08-04,Twitter,1,Post,Germany,4499829,104787,71972,44894,Medium,0.049258094029795356,Friday,8,0.017707872899170172
Post_4683,2023-11-25,YouTube,1,Shorts,India,2514127,402527,19990,30948,High,0.18036678338047363,Saturday,11,0.06968478521570311
Post_4684,2022-04-28,Instagram,1,Live Stream,India,297130,156713,2924,15183,High,0.588361996432538,Thursday,4,0.22512502944838964
Post_4685,2022-08-06,YouTube,1,Video,UK,2640152,174269,17810,40883,High,0.08823810144264421,Saturday,8,0.032198221920556096
Post_4686,2023-11-29,TikTok,1,Video,UK,3691613,449035,59140,19664,Medium,0.1429832975450027,Wednesday,11,0.05612798524655753
Post_4687,2022-07-13,YouTube,1,Shorts,Germany,4607563,104267,40838,31440,Low,0.0383163507476729,Wednesday,7,0.013961827543106844
Post_4688,2022-09-21,YouTube,1,Shorts,Australia,3602630,497385,30893,43944,High,0.15883451811593197,Wednesday,9,0.0610942561406528
Post_4689,2023-01-22,TikTok,1,Shorts,Brazil,826021,58506,48743,43924,Low,0.18301350692052623,Sunday,1,0.0625703220620299
Post_4690,2022-03-07,TikTok,1,Shorts,Brazil,3309158,79745,27743,17516,Low,0.037775168184776914,Monday,3,0.014051429396843547
Post_4691,2022-12-29,Instagram,1,Video,Germany,2299356,495941,11961,16485,Medium,0.22805820412324146,Thursday,12,0.08978940190209782
Post_4692,2022-07-31,Twitter,1,Shorts,India,8162,285470,60984,43541,High,47.781793678020094,Sunday,7,18.04579759862779
Post_4693,2023-06-14,Twitter,1,Shorts,Brazil,4082325,225861,68621,16938,Low,0.07628496016363225,Wednesday,6,0.029684162823881005
Post_4694,2022-11-13,Twitter,1,Shorts,USA,3240909,43890,52928,33640,Medium,0.04025352146573693,Sunday,11,0.014025447798750288
Post_4695,2023-04-20,Twitter,1,Shorts,Canada,1076207,177343,29322,31034,High,0.22086736101883744,Thursday,4,0.08257965242746051
Post_4696,2023-12-10,TikTok,1,Video,India,3809385,406344,48563,29507,High,0.12716330851305394,Sunday,12,0.04931614945719585
Post_4697,2022-12-17,YouTube,1,Reel,USA,1171081,274462,40123,11828,High,0.2787279445230518,Saturday,12,0.10947116382214382
Post_4698,2022-06-07,Twitter,1,Reel,Japan,4865703,253419,78639,45758,High,0.0776488001836528,Tuesday,6,0.029178681888310902
Post_4699,2022-02-10,TikTok,1,Live Stream,India,4033514,337654,97426,20972,Low,0.1130656792067661,Thursday,2,0.044186384378484864
Post_4700,2023-08-08,Twitter,1,Tweet,UK,1186127,319670,41088,8135,High,0.31100632562954894,Tuesday,8,0.12303083902482619
Post_4701,2023-02-18,YouTube,1,Live Stream,USA,120399,86677,48450,40249,Medium,1.456623393882009,Saturday,2,0.5157899982557995
Post_4702,2023-01-26,Twitter,1,Reel,USA,600372,260597,9374,46042,Medium,0.5263619889002152,Thursday,1,0.1952069716775599
Post_4703,2022-03-22,Instagram,1,Shorts,Brazil,4903978,68921,75527,6533,Low,0.03078745459298553,Tuesday,3,0.012048545079117403
Post_4704,2023-01-25,Twitter,1,Shorts,USA,3529073,152267,95610,19210,High,0.0756819142023982,Wednesday,1,0.029184094520005678
Post_4705,2022-06-10,Instagram,1,Shorts,Canada,642028,8962,37402,31693,Low,0.12157880964693128,Friday,6,0.038758745724485545
Post_4706,2023-03-15,TikTok,1,Live Stream,Japan,1289152,336168,68747,23496,Medium,0.33232000570917936,Wednesday,3,0.12928281537010378
Post_4707,2022-09-06,TikTok,1,Shorts,Japan,1549672,2009,48438,13727,High,0.041411343819853494,Tuesday,9,0.014792936827922296
Post_4708,2022-10-28,Twitter,1,Tweet,Brazil,3216935,211312,25058,14426,Low,0.07796116489764325,Friday,10,0.030287587408511518
Post_4709,2022-09-03,Instagram,1,Tweet,Japan,3219104,42669,37168,32049,High,0.03475687644760778,Saturday,9,0.011911575394892494
Post_4710,2023-07-31,Twitter,1,Video,Canada,3649931,9757,30263,32855,High,0.019966130866583505,Monday,7,0.006186144340810826
Post_4711,2022-03-27,YouTube,1,Reel,Australia,1273182,343660,43126,10947,Medium,0.31239288648441466,Sunday,3,0.12323752613530507
Post_4712,2023-09-21,TikTok,1,Live Stream,India,2864591,79967,39479,6156,High,0.043846399014728456,Thursday,9,0.017108760028918615
Post_4713,2022-05-25,Instagram,1,Tweet,Brazil,3007888,375087,4908,13091,Medium,0.13068505210300382,Wednesday,5,0.05140357619698607
Post_4714,2022-11-26,TikTok,1,Tweet,USA,40261,171945,70151,1807,Medium,6.058046248230298,Saturday,11,2.4142420704900522
Post_4715,2022-03-06,Twitter,1,Reel,Brazil,1058662,43960,53826,44909,High,0.13478806266778254,Sunday,3,0.04543111965858792
Post_4716,2022-04-04,Twitter,1,Video,UK,4341471,412137,79329,19485,High,0.11769075504592798,Monday,4,0.04617867999118272
Post_4717,2023-04-02,TikTok,1,Tweet,Japan,2011861,280278,88874,1104,High,0.1840365711150025,Sunday,4,0.07350487931323288
Post_4718,2022-03-11,Instagram,1,Tweet,Brazil,3649213,270175,90118,2531,High,0.09942527333975847,Friday,3,0.03963139449519664
Post_4719,2023-10-10,Instagram,1,Post,India,2216125,449987,37594,38581,High,0.23742433301370636,Tuesday,10,0.0914878898979074
Post_4720,2023-04-10,YouTube,1,Live Stream,Japan,4746083,347026,53053,6064,Medium,0.08557435679064189,Monday,4,0.03397420567655475
Post_4721,2022-04-11,Twitter,1,Live Stream,USA,1476558,181352,24958,40761,High,0.1673290178916101,Monday,4,0.06141052366381815
Post_4722,2023-10-30,Twitter,1,Live Stream,Brazil,4798367,198861,99656,30484,High,0.06856520145291096,Monday,10,0.026155481646151706
Post_4723,2022-07-31,Twitter,1,Shorts,Germany,3399161,424575,33841,15840,Low,0.13952148780243126,Sunday,7,0.05487660043169476
Post_4724,2023-09-14,Instagram,1,Video,Australia,1781924,79633,15583,15885,Low,0.06234889927965503,Thursday,9,0.02315665539046559
Post_4725,2022-05-21,YouTube,1,Live Stream,UK,2720858,354755,65499,24161,Low,0.1633363446383457,Saturday,5,0.06355855395614178
Post_4726,2022-03-08,Instagram,1,Video,India,2934790,77308,84676,8936,Low,0.05823926073075075,Tuesday,3,0.022686733974151472
Post_4727,2023-10-29,Instagram,1,Video,USA,4370709,128441,38915,38928,High,0.04719691930988771,Sunday,10,0.017097454898049723
Post_4728,2023-11-02,Instagram,1,Tweet,Australia,453593,164787,60691,27711,Low,0.5581854217326987,Thursday,11,0.21105572616861373
Post_4729,2022-03-07,YouTube,1,Shorts,Germany,1173127,487690,4447,38679,High,0.4524795695606699,Monday,3,0.17439765686068087
Post_4730,2022-11-04,Instagram,1,Video,Brazil,71482,226507,35353,35679,Medium,4.162432500489634,Friday,11,1.5651464704401108
Post_4731,2022-05-25,Twitter,1,Live Stream,Brazil,3177671,77073,55792,45498,Medium,0.05613010283317562,Wednesday,5,0.019588434422569235
Post_4732,2022-10-09,YouTube,1,Shorts,Germany,1998533,277428,1086,25936,High,0.15233673899805508,Sunday,10,0.058339191797183235
Post_4733,2023-06-01,Twitter,1,Reel,Brazil,2153009,424075,10091,31751,Low,0.2164027182422368,Thursday,6,0.08361163376465217
Post_4734,2022-07-14,Instagram,1,Video,India,811919,220241,66953,6617,Low,0.3618723049959417,Thursday,7,0.14311895644762593
Post_4735,2022-08-09,Instagram,1,Shorts,USA,4383045,364525,90039,11727,High,0.10638517286498314,Tuesday,8,0.042018961703564534
Post_4736,2022-04-14,TikTok,1,Shorts,Japan,191000,174033,5711,21027,Low,1.0511570680628273,Thursday,4,0.3984450261780104
Post_4737,2023-03-24,Instagram,1,Reel,Brazil,4436970,261021,47592,40550,Medium,0.07869401866589136,Friday,3,0.02964978352344055
